time,symbol,open,high,low,close,volume
2019-10-25,STX/USDT,0.3012,0.5,0.2,0.376,22543439.71
2019-10-26,STX/USDT,0.376,0.3795,0.2503,0.262,11681713.87
2019-10-27,STX/USDT,0.262,0.2736,0.2084,0.2121,6204081.96
2019-10-28,STX/USDT,0.2136,0.25,0.205,0.2126,7968877.3
2019-10-29,STX/USDT,0.2133,0.2229,0.2076,0.211,3277198.86
2019-10-30,STX/USDT,0.211,0.214,0.1932,0.1974,2725399.59
2019-10-31,STX/USDT,0.1962,0.2096,0.1816,0.1921,5337839.39
2019-11-01,STX/USDT,0.193,0.1967,0.1869,0.1911,2527720.46
2019-11-02,STX/USDT,0.1903,0.2024,0.1881,0.1954,3273725.12
2019-11-03,STX/USDT,0.1954,0.262,0.1929,0.2352,12606871.74
2019-11-04,STX/USDT,0.2328,0.2467,0.2174,0.2211,11232858.59
2019-11-05,STX/USDT,0.2215,0.2287,0.2104,0.2206,6719134.79
2019-11-06,STX/USDT,0.2215,0.2272,0.2025,0.2028,4348726.7
2019-11-07,STX/USDT,0.2032,0.2231,0.2008,0.2203,5459661.46
2019-11-08,STX/USDT,0.2196,0.2208,0.1985,0.2149,5359697.86
2019-11-09,STX/USDT,0.2129,0.2231,0.2018,0.2056,3965826.21
2019-11-10,STX/USDT,0.2056,0.21,0.1991,0.1995,2438251.58
2019-11-11,STX/USDT,0.1996,0.2027,0.1915,0.1951,2088239.06
2019-11-12,STX/USDT,0.1952,0.196,0.1874,0.1916,1297003.57
2019-11-13,STX/USDT,0.1914,0.196,0.1902,0.1932,948242.34
2019-11-14,STX/USDT,0.1945,0.195,0.1822,0.1825,1509655.21
2019-11-15,STX/USDT,0.1826,0.1856,0.1732,0.185,2818162.23
2019-11-16,STX/USDT,0.1847,0.1893,0.1822,0.1822,1344544.2
2019-11-17,STX/USDT,0.1821,0.1841,0.1786,0.1792,932831.87
2019-11-18,STX/USDT,0.179,0.1793,0.165,0.1676,1499495.06
2019-11-19,STX/USDT,0.169,0.169,0.1529,0.157,2196885.76
2019-11-20,STX/USDT,0.157,0.1591,0.1452,0.1469,1281751.56
2019-11-21,STX/USDT,0.1469,0.1485,0.1267,0.1295,2539048.26
2019-11-22,STX/USDT,0.1295,0.1322,0.1049,0.114,5083336.52
2019-11-23,STX/USDT,0.114,0.1357,0.1083,0.1231,6631005.07
2019-11-24,STX/USDT,0.1225,0.1404,0.1199,0.1257,9471139.3
