time,symbol,open,high,low,close,volume
2025-09-25,XPL/USDT,0.1,1.45,0.1,1.2773,1685689966.1
2025-09-26,XPL/USDT,1.2773,1.4264,1.1146,1.2219,1010414545.9
2025-09-27,XPL/USDT,1.2218,1.6708,1.192,1.629,655220745.8
2025-09-28,XPL/USDT,1.6288,1.693,1.3596,1.4519,462506325.2
2025-09-29,XPL/USDT,1.4518,1.5512,1.1578,1.1985,538990005.2
2025-09-30,XPL/USDT,1.1986,1.2514,0.95,1.0165,650227416.2
2025-10-01,XPL/USDT,1.0166,1.078,0.8894,1.057,303992004.2
