time,symbol,open,high,low,close,volume
2024-04-08,TNSR/USDT,0.03,2.689,0.03,1.6558,132768610.6
2024-04-09,TNSR/USDT,1.6558,2.1111,1.6443,1.8232,178606840.7
2024-04-10,TNSR/USDT,1.8225,1.8572,1.53,1.6349,61622653.0
2024-04-11,TNSR/USDT,1.6349,1.6349,1.3655,1.4016,56900237.8
2024-04-12,TNSR/USDT,1.4016,1.444,0.89,1.0695,73565624.9
2024-04-13,TNSR/USDT,1.0695,1.1151,0.7355,0.918,66287549.4
2024-04-14,TNSR/USDT,0.9178,1.0555,0.8584,1.0273,56963739.5
2024-04-15,TNSR/USDT,1.0258,1.026,0.8439,0.8947,37067870.3
2024-04-16,TNSR/USDT,0.8926,0.9189,0.8058,0.8652,33770704.4
2024-04-17,TNSR/USDT,0.8653,0.9206,0.7541,0.8759,45521093.8
2024-04-18,TNSR/USDT,0.8756,0.9,0.7629,0.8542,36209815.6
2024-04-19,TNSR/USDT,0.854,0.9761,0.766,0.9078,55946950.0
2024-04-20,TNSR/USDT,0.9084,1.1173,0.8731,1.1024,48034225.3
2024-04-21,TNSR/USDT,1.102,1.103,0.978,1.0474,34647576.1
2024-04-22,TNSR/USDT,1.0482,1.2285,1.011,1.1806,43641491.5
2024-04-23,TNSR/USDT,1.1798,1.2933,1.0861,1.146,35001550.6
2024-04-24,TNSR/USDT,1.1461,1.181,1.0206,1.0392,31406148.1
2024-04-25,TNSR/USDT,1.0392,1.0586,0.9825,1.0072,26215118.3
2024-04-26,TNSR/USDT,1.0071,1.0097,0.9323,0.9416,22012295.1
2024-04-27,TNSR/USDT,0.9415,0.9629,0.8748,0.9346,16596220.8
2024-04-28,TNSR/USDT,0.9346,0.9854,0.8933,0.8989,21280501.9
2024-04-29,TNSR/USDT,0.8991,0.9208,0.8325,0.8865,23282514.6
2024-04-30,TNSR/USDT,0.8866,0.8975,0.7701,0.8119,22164579.1
2024-05-01,TNSR/USDT,0.8121,0.8386,0.7405,0.8182,25567132.8
2024-05-02,TNSR/USDT,0.818,0.8749,0.7855,0.8563,22417118.3
2024-05-03,TNSR/USDT,0.8563,0.919,0.8191,0.9021,22769508.0
2024-05-04,TNSR/USDT,0.9021,0.9387,0.8749,0.8772,13476320.1
2024-05-05,TNSR/USDT,0.8769,0.9355,0.8424,0.9017,15823496.4
2024-05-06,TNSR/USDT,0.9009,0.9481,0.8393,0.8453,18205591.2
2024-05-07,TNSR/USDT,0.8452,0.8669,0.8003,0.8067,13398142.6
2024-05-08,TNSR/USDT,0.8065,0.8157,0.7646,0.777,16816913.9
2024-05-09,TNSR/USDT,0.777,0.8797,0.7637,0.8567,18502683.4
2024-05-10,TNSR/USDT,0.8566,0.9181,0.8101,0.836,33832289.7
2024-05-11,TNSR/USDT,0.836,1.0462,0.8243,0.9847,57364919.8
2024-05-12,TNSR/USDT,0.9843,0.9932,0.905,0.9241,34299570.6
2024-05-13,TNSR/USDT,0.9242,0.9318,0.8161,0.838,28346326.1
2024-05-14,TNSR/USDT,0.8383,0.8419,0.7838,0.7894,14131165.4
2024-05-15,TNSR/USDT,0.7892,0.8482,0.7657,0.834,16572955.3
2024-05-16,TNSR/USDT,0.8339,0.9229,0.8175,0.8436,32545372.3
2024-05-17,TNSR/USDT,0.8439,0.9244,0.8276,0.8758,21107233.9
2024-05-18,TNSR/USDT,0.8759,0.97,0.8708,0.9097,29681051.2
2024-05-19,TNSR/USDT,0.9098,0.9235,0.7979,0.8031,18190470.5
2024-05-20,TNSR/USDT,0.803,0.9194,0.781,0.9034,24708270.1
2024-05-21,TNSR/USDT,0.9035,0.9185,0.8515,0.8979,22120842.3
2024-05-22,TNSR/USDT,0.8976,0.983,0.8621,0.9076,32648063.1
2024-05-23,TNSR/USDT,0.9078,0.9166,0.817,0.8899,22220490.8
2024-05-24,TNSR/USDT,0.89,1.038,0.89,1.0317,50472081.1
2024-05-25,TNSR/USDT,1.0311,1.0895,0.9813,1.0536,31917476.8
2024-05-26,TNSR/USDT,1.0538,1.1507,1.0203,1.0297,26743106.6
2024-05-27,TNSR/USDT,1.0297,1.1723,0.9781,1.1528,38314626.7
2024-05-28,TNSR/USDT,1.1537,1.25,1.0375,1.1179,58777558.1
2024-05-29,TNSR/USDT,1.1184,1.1452,1.0532,1.0671,20778989.5
2024-05-30,TNSR/USDT,1.0674,1.1278,0.9941,1.0271,32540603.4
2024-05-31,TNSR/USDT,1.0272,1.111,1.013,1.0748,23551927.0
2024-06-01,TNSR/USDT,1.0755,1.1638,1.056,1.1353,17201657.8
2024-06-02,TNSR/USDT,1.1354,1.4406,1.1265,1.4219,85613557.7
2024-06-03,TNSR/USDT,1.4214,1.4401,1.2916,1.3825,34489268.2
2024-06-04,TNSR/USDT,1.3827,1.496,1.2432,1.279,28041931.1
2024-06-05,TNSR/USDT,1.279,1.3749,1.245,1.3049,19669598.8
2024-06-06,TNSR/USDT,1.3056,1.4702,1.3022,1.3347,21091247.9
2024-06-07,TNSR/USDT,1.3347,1.3818,1.0723,1.1962,23456243.2
2024-06-08,TNSR/USDT,1.1962,1.241,1.1019,1.1261,15242636.0
2024-06-09,TNSR/USDT,1.1264,1.159,1.0765,1.1056,10011028.3
2024-06-10,TNSR/USDT,1.1053,1.1166,0.9477,0.9571,18575589.6
2024-06-11,TNSR/USDT,0.9572,0.9573,0.8163,0.8429,36492498.1
2024-06-12,TNSR/USDT,0.843,0.9224,0.8077,0.8604,22041595.7
2024-06-13,TNSR/USDT,0.8601,0.8604,0.7936,0.8123,12193751.6
2024-06-14,TNSR/USDT,0.8127,0.87,0.7654,0.8084,15981524.9
2024-06-15,TNSR/USDT,0.8086,0.8316,0.7975,0.8008,7736007.3
2024-06-16,TNSR/USDT,0.8009,0.8506,0.7856,0.8255,9518551.8
2024-06-17,TNSR/USDT,0.825,0.837,0.7043,0.7225,20625521.3
2024-06-18,TNSR/USDT,0.7225,0.7268,0.604,0.6397,23945640.2
2024-06-19,TNSR/USDT,0.6396,0.6609,0.6074,0.6341,15401336.4
2024-06-20,TNSR/USDT,0.6342,0.67,0.6054,0.6168,14376548.5
2024-06-21,TNSR/USDT,0.6165,0.6472,0.6015,0.6178,10493476.3
2024-06-22,TNSR/USDT,0.6182,0.645,0.603,0.6276,5900610.2
2024-06-23,TNSR/USDT,0.6277,0.6536,0.5743,0.5785,8795405.7
2024-06-24,TNSR/USDT,0.5783,0.6093,0.5306,0.6043,15990101.1
2024-06-25,TNSR/USDT,0.6043,0.629,0.5967,0.6163,8842369.0
2024-06-26,TNSR/USDT,0.6155,0.6279,0.586,0.5968,7256968.0
2024-06-27,TNSR/USDT,0.5962,0.687,0.578,0.6321,21392106.7
2024-06-28,TNSR/USDT,0.6316,0.6444,0.5883,0.5941,9431074.3
2024-06-29,TNSR/USDT,0.5938,0.6106,0.5783,0.5813,4291075.3
2024-06-30,TNSR/USDT,0.5814,0.5993,0.5525,0.595,10267074.6
2024-07-01,TNSR/USDT,0.5952,0.6162,0.5745,0.5805,7281014.2
2024-07-02,TNSR/USDT,0.5804,0.5986,0.5639,0.5732,9318501.9
2024-07-03,TNSR/USDT,0.5733,0.5857,0.5032,0.5056,11732268.7
2024-07-04,TNSR/USDT,0.5057,0.5119,0.4102,0.4152,26208570.5
2024-07-05,TNSR/USDT,0.4149,0.4166,0.35,0.364,42165959.5
2024-07-06,TNSR/USDT,0.3639,0.4218,0.3612,0.4131,18149835.8
2024-07-07,TNSR/USDT,0.4129,0.6,0.3975,0.4159,62133536.0
2024-07-08,TNSR/USDT,0.4161,0.4818,0.3928,0.4372,48816761.1
2024-07-09,TNSR/USDT,0.437,0.4631,0.43,0.4434,15165062.0
2024-07-10,TNSR/USDT,0.4431,0.461,0.4289,0.4494,15060868.5
2024-07-11,TNSR/USDT,0.4494,0.4695,0.417,0.4218,11574230.7
2024-07-12,TNSR/USDT,0.422,0.494,0.4198,0.4585,24325639.8
2024-07-13,TNSR/USDT,0.4583,0.4654,0.4358,0.4464,9484324.7
2024-07-14,TNSR/USDT,0.4466,0.4734,0.4407,0.4684,12118417.0
2024-07-15,TNSR/USDT,0.4681,0.5288,0.4661,0.5231,17261359.3
2024-07-16,TNSR/USDT,0.5231,0.5527,0.4943,0.5359,17703935.0
2024-07-17,TNSR/USDT,0.5361,0.571,0.5313,0.558,16136324.1
2024-07-18,TNSR/USDT,0.5581,0.5647,0.5223,0.5406,13260870.8
2024-07-19,TNSR/USDT,0.5412,0.5608,0.5233,0.5581,11655640.6
2024-07-20,TNSR/USDT,0.5581,0.6122,0.5475,0.5698,19125348.0
2024-07-21,TNSR/USDT,0.5696,0.5787,0.5229,0.5723,14254810.6
2024-07-22,TNSR/USDT,0.5726,0.585,0.5029,0.5079,14294813.5
2024-07-23,TNSR/USDT,0.5079,0.5254,0.479,0.4875,15376080.3
2024-07-24,TNSR/USDT,0.4871,0.511,0.4792,0.4835,7637500.3
2024-07-25,TNSR/USDT,0.4832,0.4881,0.4403,0.4593,9490729.2
2024-07-26,TNSR/USDT,0.4592,0.5066,0.4562,0.4991,8451496.1
2024-07-27,TNSR/USDT,0.4992,0.5144,0.4759,0.4974,13510211.3
2024-07-28,TNSR/USDT,0.4968,0.5021,0.4687,0.4787,5044683.7
2024-07-29,TNSR/USDT,0.479,0.5276,0.4756,0.4999,13620584.8
2024-07-30,TNSR/USDT,0.4999,0.533,0.4913,0.5042,14731691.3
2024-07-31,TNSR/USDT,0.5039,0.5368,0.4808,0.483,14190523.6
2024-08-01,TNSR/USDT,0.4825,0.4898,0.4053,0.4411,28357998.8
2024-08-02,TNSR/USDT,0.4409,0.4634,0.4015,0.4071,19675724.2
2024-08-03,TNSR/USDT,0.4071,0.4197,0.365,0.3734,14398535.4
2024-08-04,TNSR/USDT,0.3728,0.3881,0.3322,0.348,14040104.1
2024-08-05,TNSR/USDT,0.3478,0.3532,0.248,0.2752,82303533.1
2024-08-06,TNSR/USDT,0.2754,0.357,0.2754,0.332,44531307.5
2024-08-07,TNSR/USDT,0.3318,0.3427,0.3147,0.3209,22486069.9
2024-08-08,TNSR/USDT,0.3203,0.3678,0.3087,0.3636,18484453.9
2024-08-09,TNSR/USDT,0.3638,0.3681,0.3447,0.3589,10361989.9
2024-08-10,TNSR/USDT,0.3586,0.3675,0.3487,0.3636,7313469.1
2024-08-11,TNSR/USDT,0.3634,0.3653,0.3222,0.3262,11008129.9
2024-08-12,TNSR/USDT,0.3263,0.3831,0.3263,0.3696,26636730.3
2024-08-13,TNSR/USDT,0.3695,0.3729,0.3488,0.3653,12962527.5
2024-08-14,TNSR/USDT,0.3653,0.3664,0.3352,0.3461,13170682.4
2024-08-15,TNSR/USDT,0.346,0.3839,0.3362,0.3496,25154115.4
2024-08-16,TNSR/USDT,0.3497,0.3539,0.3249,0.3378,14134311.4
2024-08-17,TNSR/USDT,0.3379,0.375,0.3361,0.3739,24204838.9
2024-08-18,TNSR/USDT,0.3738,0.3898,0.3605,0.363,19818598.2
2024-08-19,TNSR/USDT,0.3629,0.3782,0.353,0.3692,15215154.4
2024-08-20,TNSR/USDT,0.369,0.3885,0.3585,0.3803,15549679.5
2024-08-21,TNSR/USDT,0.3804,0.3916,0.3625,0.3854,9714977.0
2024-08-22,TNSR/USDT,0.3855,0.3883,0.3746,0.3846,6412489.0
2024-08-23,TNSR/USDT,0.3845,0.4189,0.3833,0.4157,16313539.1
2024-08-24,TNSR/USDT,0.4159,0.4446,0.4141,0.4314,12576348.0
2024-08-25,TNSR/USDT,0.4314,0.4375,0.4009,0.4095,8720576.4
