time,symbol,open,high,low,close,volume
2021-11-05,RGT/USDT,44.21,61.9,32.23,40.24,573045.47
2021-11-06,RGT/USDT,40.3,70.0,40.25,49.6,1663848.72
2021-11-07,RGT/USDT,49.56,50.5,45.58,48.48,217230.31
2021-11-08,RGT/USDT,48.48,48.77,42.0,46.11,74254.5
2021-11-09,RGT/USDT,46.11,46.21,42.71,43.38,39038.21
2021-11-10,RGT/USDT,43.51,44.47,39.3,41.89,38947.23
2021-11-11,RGT/USDT,41.89,42.59,40.2,41.25,22249.82
2021-11-12,RGT/USDT,41.21,43.82,39.57,42.04,43090.39
2021-11-13,RGT/USDT,42.18,43.34,41.02,41.1,20199.31
2021-11-14,RGT/USDT,41.12,41.67,40.09,40.7,19814.14
2021-11-15,RGT/USDT,40.58,41.98,38.21,39.34,119323.89
2021-11-16,RGT/USDT,39.22,39.33,34.47,36.53,65037.78
2021-11-17,RGT/USDT,36.4,36.84,30.7,31.93,87114.51
2021-11-18,RGT/USDT,31.98,34.19,28.89,29.47,66107.05
2021-11-19,RGT/USDT,29.51,32.39,28.8,30.2,59130.34
2021-11-20,RGT/USDT,30.3,31.99,29.55,30.23,66910.42
2021-11-21,RGT/USDT,30.36,76.95,29.22,36.87,1573178.26
2021-11-22,RGT/USDT,36.73,43.6,30.01,32.0,598902.66
2021-11-23,RGT/USDT,32.03,34.19,31.34,32.17,119294.84
2021-11-24,RGT/USDT,32.24,32.33,29.29,30.79,123902.38
2021-11-25,RGT/USDT,30.72,31.13,28.56,29.72,90877.83
2021-11-26,RGT/USDT,29.72,29.85,23.53,24.13,198856.62
2021-11-27,RGT/USDT,24.13,25.8,23.58,23.85,122385.03
2021-11-28,RGT/USDT,23.84,24.6,22.27,24.42,76010.19
2021-11-29,RGT/USDT,24.34,29.69,24.33,27.67,195059.23
2021-11-30,RGT/USDT,27.63,34.0,25.23,27.68,715772.6
2021-12-01,RGT/USDT,27.68,29.0,26.0,26.21,150445.48
2021-12-02,RGT/USDT,26.22,26.73,24.78,25.65,68488.4
2021-12-03,RGT/USDT,25.65,26.23,23.0,24.14,44892.74
2021-12-04,RGT/USDT,24.07,24.3,18.0,23.68,88904.84
2021-12-05,RGT/USDT,23.68,26.95,23.26,24.81,180484.28
2021-12-06,RGT/USDT,24.7,25.26,21.74,24.14,57181.11
2021-12-07,RGT/USDT,24.16,25.09,22.58,22.81,33587.77
2021-12-08,RGT/USDT,22.8,24.9,21.74,22.19,129385.26
2021-12-09,RGT/USDT,22.18,25.5,20.1,20.32,125002.69
2021-12-10,RGT/USDT,20.3,23.0,19.9,20.58,150746.65
2021-12-11,RGT/USDT,20.56,22.29,20.45,21.52,67741.9
2021-12-12,RGT/USDT,21.42,21.7,20.67,21.66,17781.54
2021-12-13,RGT/USDT,21.56,21.56,20.0,20.74,68429.25
2021-12-14,RGT/USDT,20.67,24.01,20.51,21.49,181483.25
