Date,Symbol,Open,High,Low,Close,Volume
2024-11-08,GRASSUSDT,3.5000000,3.5100000,3.0225000,3.1384000,21601337.2
2024-11-09,GRASSUSDT,3.1405000,3.3933000,2.7843000,3.2936000,66261537.3
2024-11-10,GRASSUSDT,3.2936000,3.3832000,2.6205000,2.8993000,62870204.6
2024-11-11,GRASSUSDT,2.9001000,3.6612000,2.6666000,3.4830000,82494184.6
2024-11-12,GRASSUSDT,3.4841000,3.5169000,2.9110000,2.9718000,44625346.0
2024-11-13,GRASSUSDT,2.9724000,3.1487000,2.7031000,2.8938000,44787828.5
2024-11-14,GRASSUSDT,2.8938000,3.0771000,2.4222000,2.6175000,40353814.8
2024-11-15,GRASSUSDT,2.6176000,2.8947000,2.5000000,2.7514000,31068244.8
2024-11-16,GRASSUSDT,2.7518000,2.9213000,2.4481000,2.5291000,24331748.4
2024-11-17,GRASSUSDT,2.5289000,2.7834000,2.3660000,2.5109000,24762738.2
2024-11-18,GRASSUSDT,2.5108000,2.5678000,2.3000000,2.3912000,20956937.1
2024-11-19,GRASSUSDT,2.3912000,2.8338000,2.3277000,2.6399000,54492090.0
2024-11-20,GRASSUSDT,2.6380000,2.6398000,2.0875000,2.1320000,43023265.3
2024-11-21,GRASSUSDT,2.1319000,2.5597000,2.0451000,2.4056000,45306009.9
2024-11-22,GRASSUSDT,2.4053000,2.4154000,1.9174000,2.1974000,56427775.1
2024-11-23,GRASSUSDT,2.1976000,2.3370000,2.0613000,2.2339000,43041527.6
2024-11-24,GRASSUSDT,2.2339000,2.6221000,2.0641000,2.5346000,49558979.5
2024-11-25,GRASSUSDT,2.5356000,3.0093000,2.4627000,2.7243000,94281794.5
2024-11-26,GRASSUSDT,2.7237000,3.4742000,2.7185000,3.3164000,188405893.6
2024-11-27,GRASSUSDT,3.3163000,3.4421000,3.0766000,3.1997000,82268072.2
2024-11-28,GRASSUSDT,3.1994000,3.8000000,3.1956000,3.6285000,78164047.9
2024-11-29,GRASSUSDT,3.6281000,3.8470000,3.4172000,3.4377000,46284283.3
2024-11-30,GRASSUSDT,3.4375000,3.4683000,3.1397000,3.2540000,29994776.4
2024-12-01,GRASSUSDT,3.2540000,3.4222000,3.2158000,3.2649000,23219678.7
2024-12-02,GRASSUSDT,3.2651000,3.4054000,2.9341000,3.3962000,26182700.7
2024-12-03,GRASSUSDT,3.3975000,3.4036000,2.9370000,3.2633000,23032003.2
2024-12-04,GRASSUSDT,3.2636000,3.5330000,2.8611000,2.9157000,34219370.8
2024-12-05,GRASSUSDT,2.9164000,3.3542000,2.7815000,3.2483000,36404982.1
2024-12-06,GRASSUSDT,3.2488000,3.3750000,2.8892000,2.8950000,27860361.4
2024-12-07,GRASSUSDT,2.8953000,2.9810000,2.8537000,2.8649000,16273877.8
2024-12-08,GRASSUSDT,2.8654000,3.0844000,2.8027000,2.9817000,19811758.8
2024-12-09,GRASSUSDT,2.9825000,3.0160000,2.0658000,2.5885000,34348012.1
2024-12-10,GRASSUSDT,2.5887000,2.8800000,2.4639000,2.7964000,36400110.8
2024-12-11,GRASSUSDT,2.7973000,3.2456000,2.7107000,3.1161000,28598743.5
2024-12-12,GRASSUSDT,3.1166000,3.3262000,2.9960000,3.0990000,19992291.7
2024-12-13,GRASSUSDT,3.0991000,3.3359000,3.0813000,3.1896000,20522675.9
2024-12-14,GRASSUSDT,3.1902000,3.4760000,3.0774000,3.1591000,23751607.1
2024-12-15,GRASSUSDT,3.1592000,3.6930000,3.1370000,3.6450000,34477353.3
2024-12-16,GRASSUSDT,3.6450000,3.8994000,3.3661000,3.3667000,30499892.5
2024-12-17,GRASSUSDT,3.3669000,3.3728000,2.7842000,2.7908000,27403521.0
2024-12-18,GRASSUSDT,2.7910000,2.9810000,2.5577000,2.6321000,27700376.2
2024-12-19,GRASSUSDT,2.6326000,2.6385000,2.1880000,2.2800000,33105994.0
2024-12-20,GRASSUSDT,2.2795000,2.5122000,2.0358000,2.4623000,26093584.6
2024-12-21,GRASSUSDT,2.4618000,2.7428000,2.3606000,2.5437000,20201782.5
2024-12-22,GRASSUSDT,2.5443000,2.7059000,2.4329000,2.5561000,22295970.6
2024-12-23,GRASSUSDT,2.5561000,2.7291000,2.3748000,2.5773000,19583725.5
2024-12-24,GRASSUSDT,2.5773000,2.5917000,2.3657000,2.4293000,12719124.1
2024-12-25,GRASSUSDT,2.4293000,2.5775000,2.2748000,2.3990000,21128851.4
2024-12-26,GRASSUSDT,2.3988000,2.4855000,2.2169000,2.3475000,14665048.4
2024-12-27,GRASSUSDT,2.3474000,2.6031000,2.2839000,2.4868000,20751303.3
2024-12-28,GRASSUSDT,2.4868000,2.5025000,2.3214000,2.4590000,12488447.6
2024-12-29,GRASSUSDT,2.4591000,2.4690000,2.2744000,2.3034000,10161838.4
2024-12-30,GRASSUSDT,2.3039000,2.4211000,2.2015000,2.2689000,12434484.1
2024-12-31,GRASSUSDT,2.2688000,2.5540000,2.1981000,2.4704000,16583524.9
2025-01-01,GRASSUSDT,2.4709000,2.6765000,2.4460000,2.6415000,10625181.4
2025-01-02,GRASSUSDT,2.6412000,3.4094000,2.6130000,3.3150000,47490290.3
2025-01-03,GRASSUSDT,3.3154000,3.3666000,3.0657000,3.1580000,24265367.5
2025-01-04,GRASSUSDT,3.1585000,3.2086000,2.9540000,3.0956000,15090897.5
2025-01-05,GRASSUSDT,3.0957000,3.1102000,2.9779000,3.0600000,10686299.4
2025-01-06,GRASSUSDT,3.0610000,3.2766000,2.9153000,3.0075000,18695628.5
2025-01-07,GRASSUSDT,3.0078000,3.0458000,2.7893000,2.8020000,15008261.5
2025-01-08,GRASSUSDT,2.8015000,2.8413000,2.4147000,2.6301000,13912238.5
2025-01-09,GRASSUSDT,2.6302000,2.7126000,2.3440000,2.3950000,12563636.0
2025-01-10,GRASSUSDT,2.3950000,2.5548000,2.3700000,2.4397000,10296099.3
2025-01-11,GRASSUSDT,2.4399000,2.4916000,2.3718000,2.4085000,4486634.4
2025-01-12,GRASSUSDT,2.4085000,2.5400000,2.3327000,2.4134000,11044430.0
2025-01-13,GRASSUSDT,2.4140000,2.6822000,2.2403000,2.6518000,25485166.3
2025-01-14,GRASSUSDT,2.6521000,2.8573000,2.6201000,2.8103000,19100824.6
2025-01-15,GRASSUSDT,2.8102000,2.9160000,2.7195000,2.8451000,16660652.9
2025-01-16,GRASSUSDT,2.8446000,2.8630000,2.5144000,2.5228000,15684909.2
2025-01-17,GRASSUSDT,2.5228000,2.7153000,2.4365000,2.6725000,17627092.8
2025-01-18,GRASSUSDT,2.6720000,2.6908000,2.3068000,2.4652000,23749417.2
2025-01-19,GRASSUSDT,2.4652000,2.5812000,2.1845000,2.2409000,22953087.0
2025-01-20,GRASSUSDT,2.2421000,2.3243000,1.9530000,2.0378000,21533836.6
2025-01-21,GRASSUSDT,2.0380000,2.0484000,1.7891000,1.9352000,31748126.6
2025-01-22,GRASSUSDT,1.9353000,2.1886000,1.9286000,2.0164000,24706627.2
2025-01-23,GRASSUSDT,2.0162000,2.0417000,1.8929000,1.9633000,13258826.6
2025-01-24,GRASSUSDT,1.9633000,2.0025000,1.8600000,1.9095000,9917491.9
2025-01-25,GRASSUSDT,1.9090000,2.1224000,1.8171000,2.0831000,14399617.1
2025-01-26,GRASSUSDT,2.0828000,2.1288000,1.9699000,1.9756000,9530323.7
2025-01-27,GRASSUSDT,1.9763000,1.9850000,1.6681000,1.8836000,19377254.3
2025-01-28,GRASSUSDT,1.8836000,1.9445000,1.6083000,1.6290000,10237983.8
