Date,Symbol,Open,High,Low,Close,Volume
2020-02-21,IOSTUSDT,0.006337,0.006530,0.006202,0.006348,136257778
2020-02-22,IOSTUSDT,0.006352,0.006398,0.006068,0.006243,226010510
2020-02-23,IOSTUSDT,0.006243,0.006490,0.006234,0.006440,210893590
2020-02-24,IOSTUSDT,0.006439,0.006474,0.005990,0.006162,240379885
2020-02-25,IOSTUSDT,0.006166,0.006183,0.005493,0.005600,256416725
2020-02-26,IOSTUSDT,0.005590,0.005646,0.004825,0.005056,250789105
2020-02-27,IOSTUSDT,0.005056,0.005427,0.004793,0.005235,317156710
2020-02-28,IOSTUSDT,0.005230,0.005400,0.004888,0.005261,247774494
2020-02-29,IOSTUSDT,0.005260,0.005319,0.005118,0.005118,133550794
2020-03-01,IOSTUSDT,0.005119,0.005370,0.004924,0.005050,228096646
2020-03-02,IOSTUSDT,0.005050,0.005406,0.005030,0.005292,212199594
2020-03-03,IOSTUSDT,0.005294,0.005296,0.005066,0.005193,213626526
2020-03-04,IOSTUSDT,0.005197,0.005582,0.005172,0.005490,328394052
2020-03-05,IOSTUSDT,0.005485,0.005657,0.005450,0.005484,232260631
2020-03-06,IOSTUSDT,0.005482,0.005726,0.005428,0.005726,248907847
2020-03-07,IOSTUSDT,0.005726,0.005871,0.005349,0.005391,368738346
2020-03-08,IOSTUSDT,0.005393,0.005393,0.004578,0.004620,364072369
2020-03-09,IOSTUSDT,0.004621,0.004703,0.004092,0.004506,447551462
2020-03-10,IOSTUSDT,0.004502,0.004642,0.004389,0.004553,292074994
2020-03-11,IOSTUSDT,0.004561,0.004638,0.004205,0.004446,294980468
2020-03-12,IOSTUSDT,0.004445,0.004478,0.002061,0.002326,1015953607
2020-03-13,IOSTUSDT,0.002319,0.002819,0.001427,0.002557,1421085893
2020-03-14,IOSTUSDT,0.002556,0.002710,0.002360,0.002591,933616346
2020-03-15,IOSTUSDT,0.002590,0.002949,0.002557,0.002764,1730557542
2020-03-16,IOSTUSDT,0.002762,0.002762,0.002123,0.002417,1018173690
2020-03-17,IOSTUSDT,0.002431,0.002620,0.002375,0.002506,892526340
2020-03-18,IOSTUSDT,0.002503,0.002537,0.002314,0.002510,480153597
2020-03-19,IOSTUSDT,0.002506,0.003009,0.002479,0.002849,1044555644
2020-03-20,IOSTUSDT,0.002850,0.003782,0.002772,0.003145,1424598458
