Price,Close,High,Low,Open,Volume
Ticker,PARKIN.AE,PARKIN.AE,PARKIN.AE,PARKIN.AE,PARKIN.AE
Date,,,,,
2024-03-21,2.7403547763824463,2.8175480274441225,2.55702135148767,2.6342143724959968,178122132
2024-03-25,2.6149160861968994,2.6824599787772336,2.6149160861968994,2.663161723754281,27560842
2024-03-26,2.6245651245117188,2.6342142516952665,2.5859686157775275,2.605266870144623,11992763
2024-03-27,2.6631617546081543,2.6728108822314196,2.6052669888685602,2.6245652441150917,7101995
2024-03-28,2.7886006832122803,2.8368463220111044,2.663161792281984,2.663161792281984,16186155
2024-04-01,2.7886006832122803,2.7886006832122803,2.7886006832122803,2.7886006832122803,0
2024-04-02,2.778951406478882,2.817547915448865,2.7210564129705666,2.817547915448865,9706820
2024-04-03,2.7210564613342285,2.7789514558715607,2.7210564613342285,2.7500038435762226,6112566
2024-04-04,2.6921091079711914,2.7307056180412186,2.6824599804536846,2.721056490523712,9539378
2024-04-15,2.7210564613342285,2.7403547161622246,2.6824599516782364,2.7017582065062324,11743820
2024-04-16,2.7017581462860107,2.7210564006838625,2.6824598918881586,2.7210564006838625,8521237
2024-04-17,2.7500038146972656,2.759652942009934,2.692109050821255,2.692109050821255,11682615
2024-04-18,2.7403547763824463,2.750003904008487,2.7210565211303646,2.7307056487564054,3864751
2024-04-22,2.7210564613342285,2.7307055887482266,2.7017582065062324,2.7114073339202305,5665184
2024-04-23,2.7017581462860107,2.7210564006838625,2.6824598918881586,2.7210564006838625,4869863
2024-04-24,2.6631617546081543,2.711407392724482,2.6245652441150917,2.701758265101217,6962794
2024-04-25,2.605266809463501,2.6535124442575166,2.585968555545895,2.6535124442575166,21295600
2024-04-29,2.557021379470825,2.5763196349341,2.5473722517391875,2.557021379470825,4438320
2024-04-30,2.5184247493743896,2.5473723638971855,2.4894773649049555,2.5377232357407076,5217133
2024-05-01,2.528073787689209,2.557021401183276,2.5184246598756377,2.5184246598756377,2036472
2024-05-02,2.557021379470825,2.5763196349341,2.5280737662225605,2.5280737662225605,2397074
2024-05-06,2.576319456100464,2.5956177102241624,2.547372074914916,2.5666703290386144,4424412
2024-05-07,2.5666704177856445,2.5859686725766133,2.55702129039016,2.5666704177856445,2662580
2024-05-08,2.605266809463501,2.605266809463501,2.5570211746694858,2.566670301628289,2745909
2024-05-09,2.605266809463501,2.692108952092729,2.585968555545895,2.605266809463501,8620430
2024-05-13,2.5956177711486816,2.634214280302019,2.5859686438603475,2.634214280302019,486069
2024-05-14,2.5956177711486816,2.6052668984370158,2.5570212619953443,2.5859686438603475,780381
2024-05-15,2.557021379470825,2.585968762665738,2.5280737662225605,2.585968762665738,959925
2024-05-16,2.576319456100464,2.5956177102241624,2.5087753366141827,2.5280735907378813,4297693
2024-05-20,2.557021379470825,2.585968762665738,2.5473722517391875,2.557021379470825,2966068
2024-05-21,2.605266809463501,2.614915936422304,2.5570211746694858,2.5570211746694858,3178149
2024-05-22,2.6245651245117188,2.6245651245117188,2.5763194885939797,2.605266870144623,3874825
2024-05-23,2.5956177711486816,2.634214280302019,2.576319516572013,2.6245651530136844,2851107
2024-05-27,2.5956177711486816,2.6052668984370158,2.5280736500770002,2.54737213470701,2116218
2024-05-28,2.6149160861968994,2.624565213708376,2.5859687036624703,2.595617831173947,3924710
2024-05-29,2.6149160861968994,2.624565213708376,2.595617831173947,2.605266958685423,2083054
2024-05-30,2.5859687328338623,2.605266988074512,2.557021349972888,2.5859687328338623,249654
2024-06-03,2.6149160861968994,2.6149160861968994,2.576319576150994,2.576319576150994,757171
2024-06-04,2.6438634395599365,2.6438634395599365,2.595617802534879,2.595617802534879,2149639
