Price,Close,High,Low,Open,Volume
Ticker,EMAAR.AE,EMAAR.AE,EMAAR.AE,EMAAR.AE,EMAAR.AE
Date,,,,,
2010-02-22,1.2158839702606201,1.2320420973923223,1.207804906694769,1.2320420973923223,10161866
2010-02-23,1.1714497804641724,1.2118445712554458,1.1714497804641724,1.2118445712554458,23971899
2010-02-24,1.1512525081634521,1.1714496901221738,1.122975838971285,1.1674101054149226,30021851
2010-02-25,1.1633706092834473,1.1674100879907594,1.1189363435030126,1.151252490980449,29231279
2010-02-28,1.203765630722046,1.203765630722046,1.1431736501947831,1.163370835784315,33926820
2010-03-01,1.203765630722046,1.203765630722046,1.203765630722046,1.203765630722046,0
2010-03-02,1.211844563484192,1.2239631065835166,1.1956868591506096,1.211844563484192,33388427
2010-03-03,1.187607765197754,1.2118444248654336,1.179528702075789,1.2118444248654336,10860171
2010-03-04,1.2078050374984741,1.211844622688706,1.1795288946237952,1.1795288946237952,15926551
2010-03-07,1.2805161476135254,1.2805161476135254,1.2199237441437907,1.2199237441437907,48834143
2010-03-08,1.2805161476135254,1.2805161476135254,1.2805161476135254,1.2805161476135254,0
2010-03-09,1.3734241724014282,1.3976608352478592,1.3330293811918534,1.3491869798567124,103449658
2010-03-10,1.361305832862854,1.3895819790626929,1.3572662471975834,1.3734243779793203,42970136
2010-03-11,1.4097793102264404,1.4340159700769644,1.3653449394488084,1.3653449394488084,96022027
2010-03-14,1.514805555343628,1.514805555343628,1.425936918975082,1.429976397630941,100197178
2010-03-15,1.514805555343628,1.514805555343628,1.514805555343628,1.514805555343628,0
2010-03-16,1.4663324356079102,1.5148058717853472,1.458253370668837,1.5148058717853472,92572814
2010-03-17,1.4663324356079102,1.5794377556599313,1.4461348262300606,1.5552010905410463,154869827
2010-03-18,1.482489824295044,1.4986478447737503,1.4420950379473885,1.4905688875042191,55974006
2010-03-21,1.5552006959915161,1.5632793351223961,1.474410702734953,1.4824897656243934,121632693
2010-03-22,1.5228849649429321,1.5753983053517933,1.51884537942871,1.5632797606884645,94174317
2010-03-23,1.5228849649429321,1.5673192402630178,1.51884537942871,1.543082574695036,79032448
2010-03-24,1.5107665061950684,1.5430822296252635,1.4946083796308578,1.5350031663431583,53305841
2010-03-25,1.6440695524215698,1.6723457996595255,1.5228847579017661,1.5269242369271392,243435033
2010-03-28,1.6440695524215698,1.6440695524215698,1.6440695524215698,1.6440695524215698,0
2010-03-29,1.6642667055130005,1.6885037911053762,1.6440695226314133,1.6683061844651788,162745352
2010-03-30,1.615793228149414,1.6481089613472026,1.5996355204600357,1.5996355204600357,67153473
2010-03-31,1.615793228149414,1.640030319381868,1.6036746825331873,1.640030319381868,44072670
2010-04-01,1.6481083631515503,1.6521478415775688,1.5955954614322267,1.6279111829007356,63907118
2010-04-04,1.6481083631515503,1.6481083631515503,1.6481083631515503,1.6481083631515503,0
2010-04-05,1.6319512128829956,1.6844645527000381,1.6238721478852702,1.660227357706862,109825328
2010-04-06,1.615793228149414,1.6319513595975015,1.6036746825331873,1.6198327080415973,33613076
2010-04-07,1.5673190355300903,1.6198323690793344,1.555200916208381,1.6198323690793344,56930218
2010-04-08,1.5350033044815063,1.5632795517851137,1.5026875781431475,1.5552009115345744,44513154
2010-04-11,1.640030026435852,1.6440696115461524,1.567319083545322,1.5713585627159639,87038600
2010-04-12,1.672345757484436,1.696582419146137,1.6400299260964302,1.6642666936977828,164634412
2010-04-13,1.6602271795272827,1.6885038510147672,1.644069580964243,1.6763853077886042,74546621
2010-04-14,1.6561877727508545,1.692542980258204,1.6481087082674133,1.6723459017177364,77535136
2010-04-15,1.640030026435852,1.6763853389716297,1.63599054726521,1.6723458598009877,49180322
2010-04-18,1.640030026435852,1.640030026435852,1.640030026435852,1.640030026435852,0
2010-04-19,1.5350033044815063,1.5955957018820914,1.5350033044815063,1.5632795517851137,47624156
2010-04-20,1.5592401027679443,1.5753982321951614,1.530963852998802,1.5673191674815528,38500127
2010-04-21,1.5471218824386597,1.58347719457184,1.5471218824386597,1.56731906618889,28636071
2010-04-22,1.5915563106536865,1.5915563106536865,1.5350033891678219,1.543082453622703,33804848
2010-04-25,1.6319512128829956,1.6763854877023128,1.619832562416574,1.672346008173284,96755190
2010-04-26,1.599635124206543,1.640029913121983,1.599635124206543,1.6279113705077002,40121637
2010-04-27,1.5673190355300903,1.6198323690793344,1.555200916208381,1.5955957066772957,32857706
2010-04-28,1.5309635400772095,1.543082187640461,1.4946083389649514,1.5188449984536003,55730276
2010-04-29,1.579437494277954,1.5875165578800186,1.526924163532606,1.5309636423638138,39926660
2010-05-02,1.579437494277954,1.579437494277954,1.579437494277954,1.579437494277954,0
2010-05-03,1.5592401027679443,1.5834772969087698,1.5390429177124108,1.5552010471396278,21475060
2010-05-04,1.5713586807250977,1.6157930608788422,1.5673192012510906,1.5955958753881392,36771262
2010-05-05,1.5713586807250977,1.5713586807250977,1.5228849270370124,1.5309638859850265,32910281
2010-05-06,1.5552006959915161,1.559239750707856,1.5390425702126354,1.5471216331020756,15091560
2010-05-09,1.5390427112579346,1.5390427112579346,1.4380555282511982,1.4744108378570755,56371057
2010-05-10,1.5390427112579346,1.5390427112579346,1.5390427112579346,1.5390427112579346,0
2010-05-11,1.5834773778915405,1.599635402205453,1.5552011266762842,1.5632797680443977,62970419
2010-05-12,1.5552006959915161,1.5753978764867367,1.5430821546271756,1.5471216331020756,26569285
2010-05-13,1.5471218824386597,1.5794376095062739,1.5430824033127508,1.571358545314799,20605325
2010-05-16,1.5471218824386597,1.5471218824386597,1.5471218824386597,1.5471218824386597,0
2010-05-17,1.5390427112579346,1.5390427112579346,1.4824899014869202,1.4946084439618623,34910761
2010-05-18,1.5390427112579346,1.555200838517624,1.5269241687829924,1.5269241687829924,34675808
2010-05-19,1.4986482858657837,1.5350036042790103,1.4946088060420917,1.5269245386919512,31381807
2010-05-20,1.5107665061950684,1.5511612929073688,1.506726921584193,1.5309635817322829,35258388
2010-05-23,1.4905691146850586,1.5148057783083253,1.486529529494967,1.498648073185921,20951370
2010-05-24,1.4461345672607422,1.5026874820085985,1.4380555037684428,1.498647897292625,43075692
2010-05-25,1.3330296277999878,1.4340164126269883,1.3128320165793639,1.4218982908412556,87335054
2010-05-26,1.3532265424728394,1.3895817480188157,1.345147478425266,1.3653450855743718,35101057
2010-05-27,1.3774638175964355,1.381502979385404,1.3572662076772075,1.361305793224855,33303503
2010-05-30,1.3774638175964355,1.4178586136762126,1.3734243379884579,1.3936215241490069,37634493
2010-05-31,1.3532265424728394,1.377463628675904,1.345147478425266,1.373424149621945,15023261
2010-06-01,1.3532265424728394,1.3532265424728394,1.3532265424728394,1.3532265424728394,0
2010-06-02,1.2724372148513794,1.3491872262248386,1.2603186693359447,1.3491872262248386,42636638
2010-06-03,1.2926340103149414,1.333029220410949,1.288594955439775,1.3209106785700757,26181907
2010-06-06,1.2926340103149414,1.2926340103149414,1.2926340103149414,1.2926340103149414,0
2010-06-07,1.268397569656372,1.2724370489884094,1.2360817350000728,1.2360817350000728,19326880
2010-06-08,1.2522391080856323,1.2805157737238255,1.2522391080856323,1.2643576488049626,18917977
2010-06-09,1.2522391080856323,1.2764761895242926,1.2481995238860994,1.2643576488049626,14884771
2010-06-10,1.2522391080856323,1.2764761895242926,1.2481995238860994,1.2643576488049626,14884771
2010-06-13,1.2805161476135254,1.2966737475519705,1.2724370827951395,1.2845556270528857,27454642
2010-06-14,1.2724372148513794,1.2885953461650763,1.2643581491945308,1.2764766947099655,19294008
2010-06-15,1.244160771369934,1.2643579556924591,1.2239631632887684,1.2522394120316918,22422132
2010-06-16,1.2158839702606201,1.260318343144381,1.2158839702606201,1.260318343144381,17144825
2010-06-17,1.228002667427063,1.24012121028807,1.2037654757653957,1.2320421464008477,26631507
2010-06-20,1.3330296277999878,1.3532268152619054,1.211844807993657,1.236081899082535,66050402
2010-06-21,1.3693844079971313,1.38150252501647,1.3451472205017396,1.357265761279618,53033142
2010-06-22,1.3289902210235596,1.3491873036566,1.3087925027524248,1.341108343475765,33616063
2010-06-23,1.3451472520828247,1.3491867304570773,1.300712989966047,1.3047524683402996,22292354
2010-06-24,1.3168712854385376,1.3572660776484131,1.31283180621755,1.3370684696641562,21606578
2010-06-27,1.3209106922149658,1.349186831063969,1.3128316289243793,1.3209106922149658,14680185
2010-06-28,1.3209106922149658,1.349186831063969,1.3128316289243793,1.3209106922149658,14680185
2010-06-29,1.2522391080856323,1.2845552519837242,1.2522391080856323,1.2805157737238255,22116512
2010-06-30,1.2360820770263672,1.2643583342350615,1.2199240492875976,1.2401216634158285,24796465
