Price,Close,High,Low,Open,Volume
Ticker,SHUAA.AE,SHUAA.AE,SHUAA.AE,SHUAA.AE,SHUAA.AE
Date,,,,,
2010-02-22,1.1220883131027222,1.1220883131027222,1.1127375864493207,1.1127375864493207,185000
2010-02-23,1.1033867597579956,1.1220883247280087,1.0753345795071592,1.1220883247280087,484518
2010-02-24,1.0472824573516846,1.084685366427632,1.0379317300826978,1.0379317300826978,1194865
2010-02-25,1.0753345489501953,1.0753345489501953,1.0472823694964966,1.0566330959810628,868961
2010-02-28,1.0940359830856323,1.1033867094092271,1.0940359830856323,1.0940359830856323,266500
2010-03-01,1.0940359830856323,1.0940359830856323,1.0940359830856323,1.0940359830856323,0
2010-03-02,1.0846853256225586,1.1033867794569971,1.0846853256225586,1.1033867794569971,177200
2010-03-03,1.0472824573516846,1.094036093696619,1.0285810028137108,1.0753346391586451,3727984
2010-03-04,1.0753345489501953,1.0753345489501953,1.0566330959810628,1.065983822465629,1563577
2010-03-07,1.0472824573516846,1.0659839118896584,0.9724765277303279,1.0566331846206714,3274753
2010-03-08,1.0472824573516846,1.0472824573516846,1.0472824573516846,1.0472824573516846,0
2010-03-09,1.1314390897750854,1.1314390897750854,1.0659838888381596,1.1033867971052833,616594
2010-03-10,1.1033867597579956,1.1127375979777299,1.084685306257438,1.0940360330077168,595995
2010-03-11,1.1407897472381592,1.168841926726937,1.1127375677493814,1.1127375677493814,1633721
2010-03-14,1.271700143814087,1.271700143814087,1.1875434863236685,1.1875434863236685,1973419
2010-03-15,1.271700143814087,1.271700143814087,1.271700143814087,1.271700143814087,0
2010-03-16,1.22494637966156,1.271700127198462,1.215595652448072,1.22494637966156,867134
2010-03-17,1.1594913005828857,1.234297230496752,1.1594913005828857,1.234297230496752,2711053
2010-03-18,1.1968940496444702,1.1968940496444702,1.1220882412100952,1.1220882412100952,314143
2010-03-21,1.206244945526123,1.2155956728969097,1.206244945526123,1.2155956728969097,91397
2010-03-22,1.1875433921813965,1.1968941187757811,1.1875433921813965,1.1875433921813965,238340
2010-03-23,1.2155956029891968,1.2155956029891968,1.1688419688240188,1.18754342249009,340300
2010-03-24,1.1781927347183228,1.1781927347183228,1.1781927347183228,1.1781927347183228,70000
2010-03-25,1.243647813796997,1.243647813796997,1.2155955236591331,1.234297087574192,598791
2010-03-28,1.243647813796997,1.243647813796997,1.243647813796997,1.243647813796997,0
2010-03-29,1.2529985904693604,1.2904014968665356,1.2155955726027314,1.2904014968665356,701900
2010-03-30,1.3745582103729248,1.3932596644238013,1.2155956280015574,1.2342971935218927,2251395
2010-03-31,1.3558566570281982,1.4119610150721207,1.3278043665367865,1.4026102887314669,678420
2010-04-01,1.421311855316162,1.4306625824061796,1.3558567656860403,1.3558567656860403,376739
2010-04-04,1.421311855316162,1.421311855316162,1.421311855316162,1.421311855316162,0
2010-04-05,1.421311855316162,1.4867670564157436,1.3932596740461098,1.3932596740461098,1260539
2010-04-06,1.4306626319885254,1.4493640868166948,1.4026104497462712,1.411961177160356,458374
2010-04-07,1.4026103019714355,1.4213117548292757,1.3839088491135954,1.4213117548292757,2246877
2010-04-08,1.3371552228927612,1.3465060616120736,1.3091030411432085,1.3465060616120736,351416
2010-04-11,1.3839088678359985,1.4119610475022666,1.327804397034009,1.327804397034009,297488
2010-04-12,1.3839088678359985,1.3932595943914212,1.3558566881697305,1.3652074147251532,468697
2010-04-13,1.3839088678359985,1.3839088678359985,1.3465059616143078,1.3839088678359985,234857
2010-04-14,1.327804446220398,1.3839089191006877,1.3184537193185926,1.3184537193185926,122451
2010-04-15,1.3371552228927612,1.3465060616120736,1.3091030411432085,1.3465060616120736,33500
2010-04-18,1.3371552228927612,1.3371552228927612,1.3371552228927612,1.3371552228927612,0
2010-04-19,1.3184537887573242,1.4400133563524042,1.2810508791802113,1.3371552435458807,232460
2010-04-20,1.3371552228927612,1.3371552228927612,1.3091030411432085,1.3184537683930595,97152
2010-04-21,1.327804446220398,1.327804446220398,1.3091029924167872,1.3091029924167872,183252
2010-04-22,1.327804446220398,1.327804446220398,1.281050811711371,1.327804446220398,32869
2010-04-25,1.3558566570281982,1.3558566570281982,1.33715509287744,1.33715509287744,168818
2010-04-26,1.309103012084961,1.309103012084961,1.309103012084961,1.309103012084961,15718
2010-04-27,1.2997522354125977,1.402610340419711,1.290401508727356,1.402610340419711,424759
2010-04-28,1.2810508012771606,1.290401528102804,1.2810508012771606,1.290401528102804,195000
2010-04-29,1.3371552228927612,1.3371552228927612,1.3278044956429103,1.3278044956429103,138068
2010-05-02,1.3371552228927612,1.3371552228927612,1.3371552228927612,1.3371552228927612,0
2010-05-03,1.3184537887573242,1.3745582645924568,1.3184537887573242,1.3745582645924568,277548
2010-05-04,1.2810508012771606,1.318453708579734,1.2810508012771606,1.318453708579734,118865
2010-05-05,1.2810508012771606,1.3091029817540907,1.2810508012771606,1.290401528102804,186826
2010-05-06,1.2810508012771606,1.2810508012771606,1.2810508012771606,1.2810508012771606,10000
2010-05-09,1.271700143814087,1.271700143814087,1.2155956683306537,1.2155956683306537,250000
2010-05-10,1.271700143814087,1.271700143814087,1.271700143814087,1.271700143814087,0
2010-05-11,1.309103012084961,1.3371551932118375,1.271700103915792,1.309103012084961,2812735
2010-05-12,1.2623493671417236,1.2997522750225439,1.2623493671417236,1.2997522750225439,35000
2010-05-13,1.271700143814087,1.271700143814087,1.271700143814087,1.271700143814087,19999
2010-05-16,1.271700143814087,1.271700143814087,1.271700143814087,1.271700143814087,0
2010-05-17,1.327804446220398,1.327804446220398,1.2342971772023439,1.2436479041041495,80099
2010-05-18,1.2904014587402344,1.2904014587402344,1.2904014587402344,1.2904014587402344,59800
2010-05-19,1.2623493671417236,1.2623493671417236,1.2342971862311085,1.2342971862311085,80776
2010-05-20,1.2904014587402344,1.2904014587402344,1.281050732417218,1.281050732417218,80676
2010-05-23,1.327804446220398,1.327804446220398,1.327804446220398,1.327804446220398,1225
2010-05-24,1.2623493671417236,1.2717000941119287,1.2623493671417236,1.2717000941119287,57500
2010-05-25,1.1781927347183228,1.2062449161474589,1.1781927347183228,1.1781927347183228,48976
2010-05-26,1.309103012084961,1.309103012084961,1.2062449031502873,1.2062449031502873,14800
2010-05-27,1.309103012084961,1.309103012084961,1.309103012084961,1.309103012084961,0
2010-05-30,1.2997522354125977,1.2997522354125977,1.2155955837759678,1.2155955837759678,120138
2010-05-31,1.2623493671417236,1.2623493671417236,1.2155956208212402,1.2155956208212402,30505
2010-06-01,1.2623493671417236,1.2623493671417236,1.2623493671417236,1.2623493671417236,0
2010-06-02,1.1594913005828857,1.1968942098050879,1.1407898459717847,1.1688420278884362,60038
2010-06-03,1.1688419580459595,1.2342971567430936,1.1688419580459595,1.2342971567430936,447255
2010-06-06,1.1688419580459595,1.1688419580459595,1.1688419580459595,1.1688419580459595,0
2010-06-07,1.1781927347183228,1.2062449161474589,1.1501405532891864,1.2062449161474589,60636
2010-06-08,1.1875433921813965,1.2155955719645506,1.140789759209473,1.168841938992627,413290
2010-06-09,1.1781927347183228,1.1781927347183228,1.1501405532891864,1.1688420075752772,90400
2010-06-10,1.1781927347183228,1.1781927347183228,1.1501405532891864,1.1688420075752772,90400
2010-06-13,1.1407897472381592,1.168841926726937,1.1407897472381592,1.168841926726937,39000
2010-06-14,1.1314390897750854,1.187543452175771,1.1314390897750854,1.17819272510899,17080
2010-06-15,1.1220883131027222,1.159491219716328,1.1127375864493207,1.1314390397561236,159764
2010-06-16,1.0753345489501953,1.1220882928424791,1.0753345489501953,1.1127375663579129,98604
2010-06-17,1.0753345489501953,1.1127375663579129,1.0753345489501953,1.1127375663579129,20000
2010-06-20,1.1594913005828857,1.1594913005828857,1.0846853706690194,1.1127376640551332,99895
2010-06-21,1.1501405239105225,1.1501405239105225,1.1220883431979383,1.1220883431979383,207671
2010-06-22,1.0753345489501953,1.1407897458116119,1.0753345489501953,1.1127375663579129,119000
2010-06-23,1.0753345489501953,1.1033867284038943,1.0753345489501953,1.1033867284038943,82429
2010-06-24,1.0659838914871216,1.0846853456671564,1.0659838914871216,1.0846853456671564,226729
2010-06-27,1.0566331148147583,1.0753345681172302,1.0566331148147583,1.0659838414659943,131191
2010-06-28,1.0566331148147583,1.0753345681172302,1.0566331148147583,1.0659838414659943,131191
2010-06-29,1.0472824573516846,1.0566331846206714,1.0285810028137108,1.0285810028137108,72987
2010-06-30,0.9818271398544312,1.0098794298409897,0.9537749613373214,1.0098794298409897,253940
2010-07-01,0.9818271398544312,0.9818271398544312,0.9537749613373214,0.9537749613373214,77680
2010-07-04,0.9444242715835571,0.9724764511824066,0.9350735450506072,0.9724764511824066,46500
2010-07-05,0.9444242715835571,0.9444242715835571,0.9444242715835571,0.9444242715835571,127873
2010-07-06,0.9537750482559204,0.9818272293294572,0.935073594206896,0.935073594206896,190513
2010-07-07,0.9537750482559204,0.9537750482559204,0.9537750482559204,0.9537750482559204,20193
2010-07-08,0.9631257653236389,0.9911779461071722,0.9631257653236389,0.9818272191793278,109807
2010-07-11,0.9537750482559204,0.9537750482559204,0.9537750482559204,0.9537750482559204,15000
2010-07-12,0.9724764823913574,0.9724764823913574,0.9537750287252862,0.9537750287252862,11300
2010-07-13,0.9724764823913574,0.9724764823913574,0.9724764823913574,0.9724764823913574,0
2010-07-14,0.9631257653236389,0.9631257653236389,0.9631257653236389,0.9631257653236389,6000
2010-07-15,0.9818271398544312,1.0098794298409897,0.9631256875096913,0.9724764136820613,546487
2010-07-18,0.9818271398544312,0.9818271398544312,0.9818271398544312,0.9818271398544312,0
2010-07-19,1.009879469871521,1.009879469871521,0.9631257256869548,1.0005287433284984,93000
2010-07-20,1.009879469871521,1.009879469871521,1.009879469871521,1.009879469871521,0
