Price,Close,High,Low,Open,Volume
Ticker,DFM.AE,DFM.AE,DFM.AE,DFM.AE,DFM.AE
Date,,,,,
2010-02-22,1.1147288084030151,1.1295918450072122,1.1072972901009166,1.1295918450072122,7952134
2010-02-23,1.0775712728500366,1.1072973476020849,1.0701397541620246,1.1072973476020849,12912440
2010-02-24,1.0478450059890747,1.0701396484412795,1.0255504521275518,1.0701396484412795,16983560
2010-02-25,1.0627082586288452,1.0627082586288452,1.032982180751051,1.0552767391593967,12582520
2010-02-28,1.0775712728500366,1.0775712728500366,1.0404135908192855,1.0627081468833217,20155130
2010-03-01,1.0775712728500366,1.0775712728500366,1.0775712728500366,1.0775712728500366,0
2010-03-02,1.0701396465301514,1.0850026824112897,1.0627080399989002,1.0850026824112897,10507010
2010-03-03,1.0478450059890747,1.0701396484412795,1.0404134880352338,1.0701396484412795,8814842
2010-03-04,1.0478450059890747,1.0478450059890747,1.032981970081393,1.0404134880352338,7660596
2010-03-07,1.0775712728500366,1.0850027915380487,1.0552766281953097,1.0627081468833217,13673890
2010-03-08,1.0775712728500366,1.0775712728500366,1.0775712728500366,1.0775712728500366,0
2010-03-09,1.1518864631652832,1.189044145306845,1.0998658321940642,1.1072973509042383,73664330
2010-03-10,1.1816128492355347,1.203907409566786,1.151886680203158,1.1667498090147002,58932980
2010-03-11,1.233633279800415,1.2633594437675273,1.1816126478916809,1.1816126478916809,122658300
2010-03-14,1.3525375127792358,1.3525375127792358,1.2484960906810298,1.2484960906810298,128207800
2010-03-15,1.3525375127792358,1.3525375127792358,1.3525375127792358,1.3525375127792358,0
2010-03-16,1.337674617767334,1.3748323001774048,1.3079485427118305,1.337674617767334,108234200
2010-03-17,1.2707910537719727,1.3971269717751698,1.2707910537719727,1.3748324136435524,86505570
2010-03-18,1.2930854558944702,1.3228115298168803,1.2707909004526627,1.2782224189332654,45043920
2010-03-21,1.3748323917388916,1.3748323917388916,1.2930855913013686,1.2930855913013686,64349330
2010-03-22,1.3451060056686401,1.3896952025045965,1.3376744876277613,1.3822636844637175,57747920
2010-03-23,1.359969139099121,1.382263693365332,1.3376744962422265,1.352537621010384,36961100
2010-03-24,1.337674617767334,1.3599692626496531,1.3079485427118305,1.3599692626496531,29770000
2010-03-25,1.4417160749435425,1.4640106315027042,1.3525377601162027,1.3525377601162027,169054100
2010-03-28,1.4417160749435425,1.4417160749435425,1.4417160749435425,1.4417160749435425,0
2010-03-29,1.4640107154846191,1.486305273322692,1.4417161576465463,1.4714422347639768,86426060
2010-03-30,1.4194214344024658,1.4268529532796494,1.3971268777709152,1.3971268777709152,30658900
2010-03-31,1.4119900465011597,1.4491477329245095,1.3971270073681004,1.4268530856342192,31694800
2010-04-01,1.426853060722351,1.4342845801591315,1.3896954635384486,1.4045585024120095,27458870
2010-04-04,1.426853060722351,1.426853060722351,1.426853060722351,1.426853060722351,0
2010-04-05,1.4714421033859253,1.5085996964650892,1.449147547538427,1.449147547538427,133802300
2010-04-06,1.4640107154846191,1.4937367926020497,1.4565791962052614,1.4937367926020497,42156250
2010-04-07,1.426853060722351,1.4863053048072947,1.41199002184879,1.4788737853705143,52920020
2010-04-08,1.389695405960083,1.4194214824755833,1.3674008485734577,1.4119899633467083,35768060
2010-04-11,1.4565790891647339,1.4640106078979669,1.4119898881746444,1.4119898881746444,51164930
2010-04-12,1.4714421033859253,1.486305140617591,1.4417160289225943,1.4788736220017582,72315960
2010-04-13,1.4491475820541382,1.4714421384326468,1.4417160632613018,1.4640106196398106,25748950
2010-04-14,1.4640107154846191,1.4937367926020497,1.449147676925904,1.4565791962052614,48081660
2010-04-15,1.4491475820541382,1.478873657225483,1.4417160632613018,1.478873657225483,18197090
2010-04-18,1.4491475820541382,1.4491475820541382,1.4491475820541382,1.4491475820541382,0
2010-04-19,1.3748323917388916,1.4194215072917056,1.3599693532212869,1.3971269495152985,22588920
2010-04-20,1.3822637796401978,1.4045583352979374,1.3599692239824581,1.3896952981927777,16617120
2010-04-21,1.3451060056686401,1.3971267205454754,1.3376744876277613,1.3971267205454754,20012740
2010-04-22,1.3748323917388916,1.3748323917388916,1.3153801490777755,1.3376747068541825,15729670
