Price,Close,High,Low,Open,Volume
Ticker,DIB.AE,DIB.AE,DIB.AE,DIB.AE,DIB.AE
Date,,,,,
2010-02-22,0.6591266989707947,0.6591266989707947,0.6505666376520427,0.6562735795595835,3927477
2010-02-23,0.6477134227752686,0.6534200122991639,0.6448599522420672,0.6534200122991639,6003208
2010-02-24,0.6420065760612488,0.6420065760612488,0.6334465141602216,0.6420065760612488,3720876
2010-02-25,0.6391533613204956,0.6477134658902078,0.6305933006935998,0.6362998905973534,3422197
2010-02-28,0.6477134227752686,0.6534200122991639,0.6305932587182614,0.6420064377660523,4084728
2010-03-01,0.6477134227752686,0.6477134227752686,0.6477134227752686,0.6477134227752686,0
2010-03-02,0.6505666375160217,0.6534201084691955,0.6448600471522333,0.6505666375160217,1852008
2010-03-03,0.6448599696159363,0.653420029903659,0.6448599696159363,0.6477134402260162,1306398
2010-03-04,0.6505666375160217,0.6505666375160217,0.6448600471522333,0.6448600471522333,865406
2010-03-07,0.6619802117347717,0.6619802117347717,0.6448600880159728,0.6505666787413786,5805868
2010-03-08,0.6619802117347717,0.6619802117347717,0.6619802117347717,0.6619802117347717,0
2010-03-09,0.6905138492584229,0.6933673201315332,0.6619801512121484,0.6676867414158199,35282506
2010-03-10,0.6905138492584229,0.6962204394620942,0.6762471979779696,0.681953788181641,19472221
2010-03-11,0.6962204575538635,0.7047805188530845,0.6905138672019024,0.6905138672019024,15243599
2010-03-14,0.7133405208587646,0.7161939913930634,0.6990738273294732,0.7019272978637718,18834132
2010-03-15,0.7133405208587646,0.7133405208587646,0.7133405208587646,0.7133405208587646,0
2010-03-16,0.7076339721679688,0.7133405620233675,0.6990738676707906,0.710487442866932,7424377
2010-03-17,0.6876604557037354,0.7390212673674642,0.6733937588763601,0.7161941569582513,26582267
2010-03-18,0.6848071813583374,0.6990738310201342,0.679100240259611,0.6905137709145542,9309095
2010-03-21,0.7047803997993469,0.7076339142074018,0.6876602800928899,0.6905137505581325,10614660
2010-03-22,0.7047803997993469,0.7190474445258728,0.693367221023375,0.7047803997993469,13476000
2010-03-23,0.7161939740180969,0.7276075043358902,0.7076339141653768,0.7076339141653768,15360129
2010-03-24,0.7219005823135376,0.7247540528533478,0.704780418216879,0.7190474633162356,8731460
2010-03-25,0.7618478536605835,0.7647013243727483,0.721900625917578,0.7247540966297428,43661988
2010-03-28,0.7618478536605835,0.7618478536605835,0.7618478536605835,0.7618478536605835,0
2010-03-29,0.7761145234107971,0.7846745842173473,0.758994401797697,0.7647013433637558,27992850
2010-03-30,0.7761145234107971,0.7846745842173473,0.758994401797697,0.758994401797697,23075171
2010-03-31,0.7761145234107971,0.7846745842173473,0.7704079333872765,0.781821464976856,12247531
2010-04-01,0.8075017333030701,0.8075017333030701,0.7903816117319288,0.7932350825079648,45947440
2010-04-04,0.8075017333030701,0.8075017333030701,0.8075017333030701,0.8075017333030701,0
2010-04-05,0.7989416718482971,0.8160617934050984,0.7960882010746513,0.8160617934050984,28756801
2010-04-06,0.7960882782936096,0.8046483399023189,0.7903816877353271,0.7989417493440364,20025174
2010-04-07,0.7647013068199158,0.8046482260462726,0.761847836173249,0.7989416362954607,25372503
2010-04-08,0.7480278015136719,0.7575770627969173,0.741661814070931,0.741661814070931,17601653
2010-04-11,0.7703095078468323,0.7703095078468323,0.7575770660415944,0.7575770660415944,14863562
2010-04-12,0.7607603669166565,0.7766760384082414,0.7512111507678254,0.7734928107368645,13468971
2010-04-13,0.7543943524360657,0.7607603406940914,0.7512111248744112,0.7607603406940914,3066416
2010-04-14,0.7543943524360657,0.7575771598189652,0.7512111248744112,0.7575771598189652,5185218
2010-04-15,0.7575770616531372,0.7575770616531372,0.7480278003843092,0.7575770616531372,2667307
2010-04-18,0.7575770616531372,0.7575770616531372,0.7575770616531372,0.7575770616531372,0
