Date,Symbol,Open,High,Low,Close,Volume
2024-01-18,MANTAUSDT,2.4980000,2.4980000,2.0310000,2.1708000,176209855.6
2024-01-19,MANTAUSDT,2.1706000,2.5860000,2.0928000,2.3176000,303768573.2
2024-01-20,MANTAUSDT,2.3180000,2.4730000,2.1529000,2.2675000,107312660.1
2024-01-21,MANTAUSDT,2.2672000,2.6885000,2.1918000,2.6702000,374088188.5
2024-01-22,MANTAUSDT,2.6702000,2.7997000,2.3239000,2.4376000,269953399.3
2024-01-23,MANTAUSDT,2.4374000,2.6467000,2.2010000,2.6308000,208283330.3
2024-01-24,MANTAUSDT,2.6304000,3.2841000,2.4761000,3.2452000,361913515.5
2024-01-25,MANTAUSDT,3.2467000,3.3350000,2.8565000,2.9776000,319098521.8
2024-01-26,MANTAUSDT,2.9774000,3.5179000,2.8351000,3.4825000,223256900.5
2024-01-27,MANTAUSDT,3.4825000,3.8471000,3.3307000,3.6058000,235175164.9
2024-01-28,MANTAUSDT,3.6066000,3.8990000,3.4005000,3.4777000,182574738.2
2024-01-29,MANTAUSDT,3.4777000,3.8190000,3.4447000,3.7048000,152793167.1
2024-01-30,MANTAUSDT,3.7045000,3.7904000,3.3232000,3.3732000,122614075.9
2024-01-31,MANTAUSDT,3.3731000,3.4631000,3.0100000,3.0321000,166002523.2
2024-02-01,MANTAUSDT,3.0325000,3.2000000,2.8800000,3.0338000,135976774.5
2024-02-02,MANTAUSDT,3.0339000,3.1057000,2.9209000,3.0329000,91974924.0
2024-02-03,MANTAUSDT,3.0328000,3.0796000,2.8517000,2.8802000,80133829.7
2024-02-04,MANTAUSDT,2.8802000,2.8805000,2.6027000,2.6197000,114157540.1
2024-02-05,MANTAUSDT,2.6198000,2.8548000,2.4860000,2.7295000,161572961.5
2024-02-06,MANTAUSDT,2.7294000,2.7294000,2.5771000,2.5910000,86861947.0
2024-02-07,MANTAUSDT,2.5909000,2.8179000,2.5337000,2.7474000,84828469.2
2024-02-08,MANTAUSDT,2.7475000,2.9673000,2.7045000,2.7139000,97757238.2
2024-02-09,MANTAUSDT,2.7139000,2.8464000,2.7100000,2.7925000,66546643.1
2024-02-10,MANTAUSDT,2.7925000,2.9800000,2.7920000,2.8320000,70661153.7
2024-02-11,MANTAUSDT,2.8320000,3.0398000,2.8230000,2.8538000,64528494.3
2024-02-12,MANTAUSDT,2.8535000,2.9538000,2.7015000,2.8734000,80102839.2
2024-02-13,MANTAUSDT,2.8734000,2.9229000,2.6253000,2.7666000,62068544.5
2024-02-14,MANTAUSDT,2.7667000,3.1480000,2.7150000,3.1230000,112643112.6
2024-02-15,MANTAUSDT,3.1229000,3.1745000,2.9253000,2.9919000,86538902.7
2024-02-16,MANTAUSDT,2.9920000,3.0837000,2.8680000,2.9671000,77341915.2
2024-02-17,MANTAUSDT,2.9672000,3.0228000,2.7650000,2.9143000,60735057.3
2024-02-18,MANTAUSDT,2.9143000,3.1054000,2.8711000,2.9820000,76379806.8
2024-02-19,MANTAUSDT,2.9820000,3.2737000,2.9685000,3.1349000,103211576.2
2024-02-20,MANTAUSDT,3.1349000,3.2549000,2.9149000,3.1128000,129270070.1
2024-02-21,MANTAUSDT,3.1128000,3.2476000,2.9628000,3.2033000,172335514.2
2024-02-22,MANTAUSDT,3.2032000,3.4788000,3.0700000,3.2460000,121134769.4
2024-02-23,MANTAUSDT,3.2459000,3.3273000,2.9257000,2.9681000,89729271.1
2024-02-24,MANTAUSDT,2.9680000,3.0295000,2.7637000,2.9685000,62369198.3
2024-02-25,MANTAUSDT,2.9687000,3.0462000,2.9227000,2.9480000,46229519.7
2024-02-26,MANTAUSDT,2.9481000,3.0646000,2.8559000,3.0458000,66077826.1
2024-02-27,MANTAUSDT,3.0457000,3.0749000,2.8251000,2.9085000,97494684.7
2024-02-28,MANTAUSDT,2.9084000,2.9930000,2.1212000,2.6820000,117742452.7
2024-02-29,MANTAUSDT,2.6820000,2.9130000,2.5601000,2.6635000,92566033.2
2024-03-01,MANTAUSDT,2.6635000,2.8088000,2.6599000,2.7833000,44841216.7
2024-03-02,MANTAUSDT,2.7833000,2.9207000,2.7404000,2.9139000,50666527.0
2024-03-03,MANTAUSDT,2.9139000,3.0339000,2.6500000,2.8482000,71413996.1
2024-03-04,MANTAUSDT,2.8483000,2.9031000,2.6710000,2.7444000,54469013.4
2024-03-05,MANTAUSDT,2.7444000,3.1629000,2.3431000,2.8041000,160655673.0
2024-03-06,MANTAUSDT,2.8040000,3.1528000,2.7816000,3.1505000,101264837.4
2024-03-07,MANTAUSDT,3.1505000,3.6475000,3.0410000,3.4669000,116507150.5
2024-03-08,MANTAUSDT,3.4672000,3.6706000,3.2350000,3.5364000,74754220.0
2024-03-09,MANTAUSDT,3.5364000,3.7500000,3.4706000,3.5750000,43294017.8
2024-03-10,MANTAUSDT,3.5755000,3.7000000,3.3211000,3.5017000,40912338.0
2024-03-11,MANTAUSDT,3.5021000,4.0176000,3.2789000,3.8621000,61287880.6
2024-03-12,MANTAUSDT,3.8627000,4.0880000,3.5415000,3.9348000,73827433.1
2024-03-13,MANTAUSDT,3.9348000,4.0480000,3.7110000,3.7449000,43627313.0
2024-03-14,MANTAUSDT,3.7446000,3.8370000,3.3547000,3.6078000,50333155.5
2024-03-15,MANTAUSDT,3.6081000,3.6747000,2.9660000,3.3475000,67576097.9
2024-03-16,MANTAUSDT,3.3474000,3.5250000,3.0000000,3.0727000,44871783.4
2024-03-17,MANTAUSDT,3.0729000,3.2473000,2.9130000,3.1941000,30488148.3
2024-03-18,MANTAUSDT,3.1941000,3.2455000,2.8559000,2.9118000,33900490.3
2024-03-19,MANTAUSDT,2.9116000,2.9940000,2.5547000,2.7644000,66716093.8
2024-03-20,MANTAUSDT,2.7642000,3.0820000,2.6358000,3.0449000,50439955.3
2024-03-21,MANTAUSDT,3.0449000,3.1932000,2.9900000,3.1210000,37319609.3
2024-03-22,MANTAUSDT,3.1210000,3.1844000,2.8813000,3.0027000,31866907.3
2024-03-23,MANTAUSDT,3.0022000,3.1002000,2.9366000,2.9713000,18458178.8
2024-03-24,MANTAUSDT,2.9705000,3.0960000,2.9167000,3.0793000,17867201.2
2024-03-25,MANTAUSDT,3.0794000,3.2400000,3.0314000,3.1989000,29490027.6
2024-03-26,MANTAUSDT,3.1983000,3.3858000,3.0760000,3.1726000,34212135.4
2024-03-27,MANTAUSDT,3.1722000,3.2775000,3.0481000,3.0904000,36772056.0
2024-03-28,MANTAUSDT,3.0904000,3.1948000,3.0061000,3.1747000,25807351.3
2024-03-29,MANTAUSDT,3.1746000,3.2057000,2.9557000,3.0050000,22923621.0
2024-03-30,MANTAUSDT,3.0057000,3.0453000,2.9040000,2.9358000,18023887.2
2024-03-31,MANTAUSDT,2.9361000,3.0255000,2.9154000,3.0210000,13762072.3
2024-04-01,MANTAUSDT,3.0207000,3.0666000,2.7594000,2.8455000,35909424.6
2024-04-02,MANTAUSDT,2.8454000,2.8461000,2.6446000,2.7312000,30715148.3
2024-04-03,MANTAUSDT,2.7308000,2.8600000,2.6150000,2.7323000,25089335.8
2024-04-04,MANTAUSDT,2.7324000,2.9715000,2.6557000,2.8430000,27706497.2
2024-04-05,MANTAUSDT,2.8431000,2.8569000,2.6500000,2.7064000,20825981.2
2024-04-06,MANTAUSDT,2.7063000,2.8332000,2.6930000,2.8118000,11807166.6
2024-04-07,MANTAUSDT,2.8118000,2.9910000,2.8072000,2.9778000,17019221.2
2024-04-08,MANTAUSDT,2.9778000,3.0628000,2.8732000,3.0264000,22407579.9
2024-04-09,MANTAUSDT,3.0262000,3.0327000,2.7075000,2.7389000,26633799.1
2024-04-10,MANTAUSDT,2.7389000,2.8131000,2.5804000,2.7554000,25002105.9
2024-04-11,MANTAUSDT,2.7557000,2.7779000,2.6330000,2.6630000,13886514.0
2024-04-12,MANTAUSDT,2.6629000,2.7148000,1.8296000,2.1125000,62986514.8
2024-04-13,MANTAUSDT,2.1123000,2.2742000,1.5000000,1.8582000,80593127.6
2024-04-14,MANTAUSDT,1.8580000,2.1530000,1.7778000,2.1107000,58014100.4
2024-04-15,MANTAUSDT,2.1106000,2.2134000,1.8612000,1.9651000,41116020.4
2024-04-16,MANTAUSDT,1.9650000,2.0154000,1.8618000,1.9581000,26376106.1
2024-04-17,MANTAUSDT,1.9578000,1.9881000,1.8027000,1.8246000,28207524.3
2024-04-18,MANTAUSDT,1.8244000,1.8615000,1.7228000,1.8224000,32395438.2
2024-04-19,MANTAUSDT,1.8228000,1.8907000,1.6350000,1.8025000,32082115.6
2024-04-20,MANTAUSDT,1.8019000,1.9996000,1.7748000,1.9810000,18786233.0
2024-04-21,MANTAUSDT,1.9809000,2.0029000,1.8829000,1.9258000,14251197.4
2024-04-22,MANTAUSDT,1.9261000,2.0475000,1.9134000,2.0222000,16871809.5
2024-04-23,MANTAUSDT,2.0224000,2.0538000,1.9180000,1.9304000,15111823.6
2024-04-24,MANTAUSDT,1.9298000,2.0289000,1.7906000,1.8136000,21101496.0
2024-04-25,MANTAUSDT,1.8135000,1.8724000,1.7425000,1.8148000,17803728.6
2024-04-26,MANTAUSDT,1.8145000,1.8264000,1.7238000,1.7437000,15003474.0
2024-04-27,MANTAUSDT,1.7440000,1.8191000,1.6578000,1.8111000,16880544.0
2024-04-28,MANTAUSDT,1.8112000,1.9064000,1.7565000,1.7691000,18717654.1
2024-04-29,MANTAUSDT,1.7692000,1.8240000,1.7018000,1.8016000,17737885.0
2024-04-30,MANTAUSDT,1.8016000,1.8299000,1.6050000,1.7025000,23906875.8
2024-05-01,MANTAUSDT,1.7024000,1.7168000,1.5042000,1.6408000,39326554.3
2024-05-02,MANTAUSDT,1.6408000,1.7379000,1.5855000,1.7048000,19029287.0
2024-05-03,MANTAUSDT,1.7048000,1.8125000,1.6801000,1.7945000,20552183.3
2024-05-04,MANTAUSDT,1.7943000,1.8253000,1.7709000,1.7754000,13695130.0
2024-05-05,MANTAUSDT,1.7754000,1.8618000,1.7241000,1.8184000,17703071.3
2024-05-06,MANTAUSDT,1.8184000,1.9050000,1.7340000,1.7379000,22298549.8
2024-05-07,MANTAUSDT,1.7379000,1.7634000,1.6683000,1.6783000,17630144.1
2024-05-08,MANTAUSDT,1.6784000,1.6940000,1.6164000,1.6485000,16598339.5
2024-05-09,MANTAUSDT,1.6486000,1.7299000,1.6186000,1.7123000,11335195.8
2024-05-10,MANTAUSDT,1.7122000,1.7297000,1.6160000,1.6519000,12851907.7
2024-05-11,MANTAUSDT,1.6520000,1.6910000,1.6332000,1.6410000,8419013.3
2024-05-12,MANTAUSDT,1.6411000,1.6719000,1.6110000,1.6302000,8754491.7
2024-05-13,MANTAUSDT,1.6303000,1.6627000,1.5387000,1.5945000,20784992.0
2024-05-14,MANTAUSDT,1.5947000,1.6074000,1.5266000,1.5362000,17165605.8
2024-05-15,MANTAUSDT,1.5357000,1.6517000,1.5305000,1.6229000,17584797.6
2024-05-16,MANTAUSDT,1.6228000,1.6554000,1.5236000,1.5524000,16146759.6
2024-05-17,MANTAUSDT,1.5522000,1.6319000,1.5423000,1.5804000,22516400.7
2024-05-18,MANTAUSDT,1.5805000,1.6906000,1.5624000,1.5735000,26528389.0
2024-05-19,MANTAUSDT,1.5735000,1.5939000,1.4235000,1.4434000,33810569.4
2024-05-20,MANTAUSDT,1.4434000,1.6469000,1.3697000,1.6315000,44488122.5
2024-05-21,MANTAUSDT,1.6317000,1.6956000,1.5956000,1.6715000,40630041.9
2024-05-22,MANTAUSDT,1.6715000,1.6826000,1.5403000,1.6092000,31084176.2
2024-05-23,MANTAUSDT,1.6092000,1.8181000,1.6018000,1.7896000,85477095.0
2024-05-24,MANTAUSDT,1.7896000,1.8440000,1.6566000,1.7345000,41976987.9
2024-05-25,MANTAUSDT,1.7349000,1.7848000,1.7020000,1.7132000,21630727.7
2024-05-26,MANTAUSDT,1.7129000,1.7437000,1.6761000,1.7053000,21402839.5
2024-05-27,MANTAUSDT,1.7046000,1.8267000,1.6942000,1.7958000,32380192.3
2024-05-28,MANTAUSDT,1.7959000,1.8698000,1.7103000,1.8346000,31720387.4
2024-05-29,MANTAUSDT,1.8346000,1.8799000,1.7465000,1.7522000,30293443.8
2024-05-30,MANTAUSDT,1.7522000,1.7981000,1.6990000,1.7385000,21378438.5
2024-05-31,MANTAUSDT,1.7385000,1.8021000,1.7013000,1.7354000,20527982.6
2024-06-01,MANTAUSDT,1.7359000,1.7714000,1.7111000,1.7637000,11526940.8
2024-06-02,MANTAUSDT,1.7636000,1.8534000,1.7634000,1.7832000,28529050.3
2024-06-03,MANTAUSDT,1.7832000,1.8447000,1.7271000,1.7361000,24739651.4
2024-06-04,MANTAUSDT,1.7361000,1.8040000,1.7270000,1.7759000,17226455.5
2024-06-05,MANTAUSDT,1.7759000,1.8949000,1.7758000,1.8457000,27171813.7
2024-06-06,MANTAUSDT,1.8454000,1.8698000,1.7664000,1.8000000,16866566.4
2024-06-07,MANTAUSDT,1.8001000,1.8291000,1.4360000,1.5998000,38451128.1
2024-06-08,MANTAUSDT,1.5998000,1.6391000,1.4907000,1.5304000,22338358.5
2024-06-09,MANTAUSDT,1.5306000,1.5949000,1.5155000,1.5882000,13782768.6
2024-06-10,MANTAUSDT,1.5883000,1.5956000,1.5016000,1.5216000,17346968.4
2024-06-11,MANTAUSDT,1.5217000,1.5390000,1.3920000,1.4181000,29288803.1
2024-06-12,MANTAUSDT,1.4181000,1.5177000,1.3550000,1.4504000,24514855.4
2024-06-13,MANTAUSDT,1.4503000,1.4515000,1.3536000,1.3792000,23375914.8
2024-06-14,MANTAUSDT,1.3792000,1.4072000,1.2149000,1.2474000,45721920.3
2024-06-15,MANTAUSDT,1.2473000,1.3078000,1.2445000,1.2758000,20452406.1
2024-06-16,MANTAUSDT,1.2759000,1.2999000,1.2369000,1.2861000,16682839.3
2024-06-17,MANTAUSDT,1.2860000,1.3004000,1.1208000,1.1554000,39942939.5
2024-06-18,MANTAUSDT,1.1558000,1.1623000,0.9581000,1.0152000,71033264.2
2024-06-19,MANTAUSDT,1.0151000,1.0622000,0.9652000,1.0006000,45074759.1
2024-06-20,MANTAUSDT,1.0006000,1.0740000,0.9844000,1.0102000,38352581.1
2024-06-21,MANTAUSDT,1.0103000,1.0374000,0.9857000,1.0022000,32882969.3
2024-06-22,MANTAUSDT,1.0022000,1.0229000,0.9778000,1.0005000,19031816.6
2024-06-23,MANTAUSDT,1.0004000,1.0313000,0.9488000,0.9643000,27207020.2
2024-06-24,MANTAUSDT,0.9646000,1.0229000,0.9079000,1.0150000,48104327.2
2024-06-25,MANTAUSDT,1.0151000,1.0571000,1.0132000,1.0392000,20831435.7
2024-06-26,MANTAUSDT,1.0391000,1.0578000,0.9711000,1.0013000,24672398.9
2024-06-27,MANTAUSDT,1.0014000,1.1733000,0.9947000,1.0792000,136244928.6
2024-06-28,MANTAUSDT,1.0793000,1.0818000,0.9865000,0.9905000,69545435.0
2024-06-29,MANTAUSDT,0.9906000,1.0398000,0.9850000,1.0103000,28911596.3
2024-06-30,MANTAUSDT,1.0104000,1.0552000,0.9939000,1.0516000,30421564.2
2024-07-01,MANTAUSDT,1.0517000,1.0770000,1.0129000,1.0168000,22589566.4
2024-07-02,MANTAUSDT,1.0167000,1.0257000,0.9901000,1.0169000,26271362.7
2024-07-03,MANTAUSDT,1.0170000,1.0290000,0.9581000,0.9739000,34228483.0
2024-07-04,MANTAUSDT,0.9740000,0.9836000,0.8900000,0.8931000,56117174.7
2024-07-05,MANTAUSDT,0.8931000,0.8932000,0.7224000,0.7508000,132148174.1
2024-07-06,MANTAUSDT,0.7509000,0.8435000,0.7303000,0.8299000,65833074.3
2024-07-07,MANTAUSDT,0.8300000,0.8368000,0.7761000,0.7835000,55638425.3
2024-07-08,MANTAUSDT,0.7837000,0.8880000,0.7438000,0.8466000,80319972.5
2024-07-09,MANTAUSDT,0.8466000,0.8667000,0.8297000,0.8528000,34381967.1
2024-07-10,MANTAUSDT,0.8528000,0.8908000,0.8384000,0.8640000,31514428.1
2024-07-11,MANTAUSDT,0.8641000,0.8894000,0.8102000,0.8150000,28069731.4
2024-07-12,MANTAUSDT,0.8152000,0.8628000,0.7942000,0.8518000,28762186.6
2024-07-13,MANTAUSDT,0.8522000,0.8747000,0.8274000,0.8426000,21435221.5
2024-07-14,MANTAUSDT,0.8424000,0.8797000,0.8292000,0.8732000,20437985.3
2024-07-15,MANTAUSDT,0.8732000,0.9306000,0.8649000,0.9237000,29418275.5
2024-07-16,MANTAUSDT,0.9237000,0.9388000,0.8631000,0.9237000,42644770.7
2024-07-17,MANTAUSDT,0.9237000,1.0407000,0.9216000,1.0171000,87445772.0
2024-07-18,MANTAUSDT,1.0168000,1.0775000,0.9868000,1.0158000,71114239.1
2024-07-19,MANTAUSDT,1.0158000,1.0446000,0.9700000,1.0337000,42517685.0
2024-07-20,MANTAUSDT,1.0337000,1.0621000,1.0111000,1.0193000,29964136.5
2024-07-21,MANTAUSDT,1.0193000,1.0543000,0.9414000,1.0542000,30699121.2
2024-07-22,MANTAUSDT,1.0543000,1.1153000,0.9999000,1.0060000,55127065.7
2024-07-23,MANTAUSDT,1.0058000,1.0555000,0.9583000,0.9650000,45205272.1
2024-07-24,MANTAUSDT,0.9649000,0.9941000,0.8960000,0.9046000,34227339.3
2024-07-25,MANTAUSDT,0.9045000,0.9258000,0.8570000,0.9049000,44496306.3
2024-07-26,MANTAUSDT,0.9046000,0.9758000,0.9022000,0.9712000,27695835.3
2024-07-27,MANTAUSDT,0.9712000,1.0605000,0.9601000,1.0011000,45308875.0
2024-07-28,MANTAUSDT,1.0009000,1.0032000,0.9465000,0.9608000,20207847.4
2024-07-29,MANTAUSDT,0.9609000,1.0206000,0.9284000,0.9399000,30119193.3
2024-07-30,MANTAUSDT,0.9402000,0.9742000,0.9023000,0.9198000,24662326.3
2024-07-31,MANTAUSDT,0.9197000,0.9621000,0.9042000,0.9081000,26045609.1
2024-08-01,MANTAUSDT,0.9081000,0.9236000,0.8034000,0.8927000,52933851.5
2024-08-02,MANTAUSDT,0.8929000,0.9167000,0.8017000,0.8110000,45422766.4
2024-08-03,MANTAUSDT,0.8111000,0.8182000,0.7380000,0.7487000,44183995.7
2024-08-04,MANTAUSDT,0.7487000,0.7734000,0.6588000,0.6841000,56594854.4
2024-08-05,MANTAUSDT,0.6842000,0.6932000,0.5489000,0.6250000,164217203.7
2024-08-06,MANTAUSDT,0.6250000,0.6949000,0.6244000,0.6719000,48131136.2
2024-08-07,MANTAUSDT,0.6719000,0.6982000,0.6363000,0.6451000,37771741.7
2024-08-08,MANTAUSDT,0.6452000,0.7419000,0.6305000,0.7366000,33405074.6
2024-08-09,MANTAUSDT,0.7361000,0.7384000,0.7039000,0.7224000,30103940.4
2024-08-10,MANTAUSDT,0.7226000,0.7365000,0.7039000,0.7295000,17194120.2
2024-08-11,MANTAUSDT,0.7295000,0.7463000,0.6649000,0.6707000,26308477.9
2024-08-12,MANTAUSDT,0.6706000,0.7643000,0.6617000,0.7348000,47962090.3
2024-08-13,MANTAUSDT,0.7350000,0.7512000,0.7032000,0.7364000,28880388.7
2024-08-14,MANTAUSDT,0.7364000,0.7403000,0.6901000,0.7055000,30281388.0
2024-08-15,MANTAUSDT,0.7053000,0.7286000,0.6664000,0.6873000,23973954.5
2024-08-16,MANTAUSDT,0.6872000,0.6991000,0.6507000,0.6834000,23568591.1
2024-08-17,MANTAUSDT,0.6832000,0.6882000,0.6674000,0.6853000,13433906.2
2024-08-18,MANTAUSDT,0.6853000,0.7173000,0.6707000,0.6957000,25157067.9
2024-08-19,MANTAUSDT,0.6958000,0.7141000,0.6733000,0.7026000,23201509.9
2024-08-20,MANTAUSDT,0.7026000,0.7365000,0.6963000,0.7107000,22722554.3
2024-08-21,MANTAUSDT,0.7107000,0.7444000,0.6932000,0.7395000,22124292.7
2024-08-22,MANTAUSDT,0.7397000,0.7530000,0.7296000,0.7445000,14505815.5
2024-08-23,MANTAUSDT,0.7444000,0.8190000,0.7420000,0.8112000,26848958.7
2024-08-24,MANTAUSDT,0.8115000,0.8587000,0.7966000,0.8336000,19414503.5
2024-08-25,MANTAUSDT,0.8336000,0.8554000,0.7770000,0.8252000,37148364.4
2024-08-26,MANTAUSDT,0.8253000,0.8393000,0.7500000,0.7508000,28522439.0
2024-08-27,MANTAUSDT,0.7506000,0.7769000,0.6843000,0.6990000,29686607.8
2024-08-28,MANTAUSDT,0.6989000,0.7270000,0.6668000,0.6909000,28889304.9
2024-08-29,MANTAUSDT,0.6909000,0.7241000,0.6688000,0.6804000,16112277.1
2024-08-30,MANTAUSDT,0.6803000,0.6902000,0.6341000,0.6735000,24168140.2
