Date,Symbol,Open,High,Low,Close,Volume
2025-02-13,IPUSDT,1.575010,1.922200,1.575010,1.883080,52993075.5
2025-02-14,IPUSDT,1.883390,2.193620,1.754500,1.907780,245943089.5
2025-02-15,IPUSDT,1.907530,1.920610,1.424340,1.470800,123781706.9
2025-02-16,IPUSDT,1.471050,2.050150,1.350360,1.730000,381824908.2
2025-02-17,IPUSDT,1.729520,1.984000,1.596250,1.909490,275036294.5
2025-02-18,IPUSDT,1.909550,2.146590,1.828010,1.952590,269799882.7
2025-02-19,IPUSDT,1.952500,2.948660,1.923390,2.791290,433820906.3
2025-02-20,IPUSDT,2.791040,9.599490,2.650000,5.658540,751559216.4
2025-02-21,IPUSDT,5.659000,5.879990,4.204640,4.575510,356179688.8
2025-02-22,IPUSDT,4.575480,5.271950,4.235380,4.413080,139124510.2
2025-02-23,IPUSDT,4.413080,4.559960,3.678210,3.983240,73170350.6
2025-02-24,IPUSDT,3.983240,4.950980,3.773460,4.518320,102693009.6
2025-02-25,IPUSDT,4.520000,6.631000,4.404480,5.713010,128059000.3
2025-02-26,IPUSDT,5.714200,7.460660,5.330550,7.035780,149240547.9
2025-02-27,IPUSDT,7.038440,7.183770,5.563940,5.692720,64507586.6
2025-02-28,IPUSDT,5.692430,5.987890,5.201790,5.480600,61036093.5
2025-03-01,IPUSDT,5.480980,5.879990,5.066000,5.176740,51514366.7
2025-03-02,IPUSDT,5.176730,6.580000,5.171000,6.200820,90759666.6
2025-03-03,IPUSDT,6.201270,6.965510,5.478220,5.488160,71754576.7
2025-03-04,IPUSDT,5.488310,5.877320,5.008320,5.484600,64360047.4
2025-03-05,IPUSDT,5.486280,5.900000,5.082860,5.369200,42960717.7
2025-03-06,IPUSDT,5.368460,5.472190,4.956260,5.163350,42995666.4
2025-03-07,IPUSDT,5.163600,5.254180,4.513440,4.590810,44276532.5
2025-03-08,IPUSDT,4.591400,4.980000,4.554480,4.740690,26647947.0
2025-03-09,IPUSDT,4.741240,5.090000,4.652690,4.936710,31909359.5
2025-03-10,IPUSDT,4.938440,5.456780,4.783510,5.173510,47584325.1
2025-03-11,IPUSDT,5.173300,5.880000,4.990880,5.456970,31782864.3
2025-03-12,IPUSDT,5.456790,6.666660,5.335290,6.341450,46244108.3
